ticker,date,open,high,low,close,volume
NDWA,2014-01-14,97.66625113665866,106.32922831147513,94.50678916060122,103.39332998292967,431045.5169329178
NFAY,2014-01-14,109.97068962799415,116.50753782341475,101.3790241294773,102.19149218406059,624306.7590595622
KNYC,2014-01-15,99.8449136745453,102.6143696380161,93.56196364549498,98.2945179364935,81190.21693110117
NDWA,2014-01-15,101.28638095565061,101.40424640720629,96.1393446507591,97.41732255501529,795625.2484801203
NFAY,2014-01-15,117.9910446700442,120.3210766853977,109.21911711690792,109.55899812866632,100127.39640566254
GFFI,2014-01-15,114.40176174523218,121.8719038133048,109.74352092518954,111.19550890786331,473169.2794493206
OHPE,2014-01-15,141.94805929272374,152.37170455073561,138.57830909503957,146.6922126079049,487767.36219939374
KNYC,2014-01-16,146.39195974267747,155.62274721430097,135.95583044885552,152.95209761469448,767738.293372556
OHPE,2014-01-16,112.20469257848609,115.67648012671447,108.68138963099923,111.67578280282902,338747.46330506314
GFFI,2014-01-16,51.21306473163221,53.72454515771933,48.15279020813793,51.063382753205346,948746.9091562707
NFAY,2014-01-16,132.98740758377684,144.5457242223216,122.61629873866606,140.44369598948515,116440.37274353456
NDWA,2014-01-16,51.03278164654653,52.61340733179435,49.13797094743974,50.7088738738146,266444.51192026143
NFAY,2014-01-17,130.367548607825,138.85083456952282,126.17117819388262,127.36073599016875,293743.8785877756
OHPE,2014-01-17,125.70102041074357,126.83587953708732,124.27466507313812,126.20655956780142,517325.0888340838
KNYC,2014-01-17,136.1375989464933,145.41090946410483,127.67370658402216,141.4060873258912,764734.6441674536
GFFI,2014-01-17,148.46725779407714,157.66133776557322,134.39379537498013,142.03562663694257,755648.658562335
NDWA,2014-01-17,76.67616573966768,78.64426632917973,75.65954144416291,77.40442036418996,697475.1193953544
KNYC,2014-01-18,109.44417493983002,114.407366914455,108.4809576497161,111.11669338755985,289951.09416046686
NDWA,2014-01-18,68.08178053975949,69.40278404055795,65.39767289405202,67.25321791207088,650140.241046651
GFFI,2014-01-18,109.74252069607245,119.26321026815592,103.66694717643779,112.57800367337452,536400.0246060136
OHPE,2014-01-18,140.67745139265043,140.87749958016346,133.08878478031795,139.62160232073032,422244.01987647405
NFAY,2014-01-18,123.56022439783528,132.72061215950336,116.9909151398179,130.4684503610567,794978.8123350973
NDWA,2014-01-19,101.34784965882764,108.34682837953756,93.82493896915237,101.95961178823487,564530.631024945
NFAY,2014-01-19,75.50332769242127,75.85178128691624,72.77527823381175,72.82196354767812,507510.8900937712
OHPE,2014-01-19,140.81666676002538,146.3168914085122,134.016270330002,143.73902082101037,904117.163081733
GFFI,2014-01-19,102.69426165068111,107.53069269716381,102.12029622638713,102.35095770124269,55892.4758253261
KNYC,2014-01-19,75.84496118577115,81.53635256123864,73.24582695186143,77.31693022020295,92262.56212970709
NDWA,2014-01-20,106.386362590548,107.03897998124489,102.29170676224044,105.12388279496183,161561.6220817443
GFFI,2014-01-20,65.8933415439438,72.0710440033982,65.83502539639541,66.52893041782485,403861.4094115346
OHPE,2014-01-20,112.64263687257971,117.76617116423354,103.24360360332379,107.34147370263187,735448.3421653854
NFAY,2014-01-20,128.09053475035674,130.08290649733283,127.98938338092593,129.51976941902717,186157.07777041764
KNYC,2014-01-20,68.51662382748312,73.19405875347601,62.42992870021474,69.02923828853098,602184.667218989
NDWA,2014-01-21,53.684780589003914,55.906040086957795,52.03545431808716,54.18764877413847,774206.3711890003
OHPE,2014-01-21,76.16305440796307,82.18731386432943,69.45497222539804,81.6859945329326,16821.05679523384
KNYC,2014-01-21,104.50972974200502,106.45130693557797,101.47290397152142,104.74344864148657,544917.4936573983
GFFI,2014-01-21,128.40724800857276,133.64881413670645,122.71287602743216,127.20444539214236,483286.51958333264
NFAY,2014-01-21,78.55790752845088,80.01835647341342,77.23649360372208,79.15559170106063,305161.6540478834
GFFI,2014-01-22,137.18604766269561,138.3230212388558,131.80898896989652,133.53620625884523,668285.9983982691
NFAY,2014-01-22,137.59260900606688,143.0095987024136,132.10261734430605,137.61502874374997,965652.6857816378
NDWA,2014-01-22,101.54365519790994,104.75090070283963,96.73135996722218,99.97341447953237,195917.53418759583
OHPE,2014-01-22,142.92141757631924,145.99818031627018,138.77692900141307,138.94635233661404,236582.2397858122
KNYC,2014-01-22,56.84165645108271,56.90531642344192,54.440309791515375,56.75457842229422,952948.723458705
NDWA,2014-01-23,122.31382844469978,125.69328695617546,113.37675819690975,114.9675705550207,109322.93008359108
OHPE,2014-01-23,102.25129664775963,103.62517839353731,95.65906199087343,102.47716430053286,633468.0774343885
KNYC,2014-01-23,136.92419119911784,137.4558659174022,123.72266888109,130.83272194294568,365934.60294366855
GFFI,2014-01-23,82.62544887120666,87.42160137843382,74.44290954205287,81.17209471479781,229676.96269110803
NFAY,2014-01-23,79.48373067771178,84.20156386163194,78.77135649798788,82.23793470839978,225879.44503320238
NDWA,2014-01-24,99.23275299983018,101.51641334871245,94.6986157092481,96.84552136128433,33390.093666485336
NFAY,2014-01-24,142.44949357168218,155.47324383040893,139.36852520032386,142.68148493031867,563502.2671932274
OHPE,2014-01-24,131.1485613699748,144.1409968619202,127.98555036865099,134.1514269209141,659323.888459964
KNYC,2014-01-24,106.19393723776471,110.05733979474816,101.68986691690324,107.95736563957219,667910.1724552735
GFFI,2014-01-24,121.85970411087229,130.9484191036943,111.61701571524934,129.26601633524842,999709.3505538433
OHPE,2014-01-25,131.37879388839156,133.559949585332,128.08411558252416,132.41071500655707,673989.9430498922
NFAY,2014-01-25,105.04091964742875,106.12626104009638,104.10912745358046,105.66140574968905,261572.4867027074
KNYC,2014-01-25,54.04106523876385,56.57437518824193,49.56703035285293,50.52163222448228,210490.86728806488
GFFI,2014-01-25,143.86006357942992,151.27676466800946,141.7767840772351,144.23304769942953,993388.9344320741
NDWA,2014-01-25,56.9693230620665,59.806713779572334,52.64388140287843,54.78901237721259,72662.23826053247
KNYC,2014-01-26,52.87775131557109,57.485911784167996,51.92154669805059,53.957757706718596,294093.4069387867
GFFI,2014-01-26,106.38438737321326,115.0074030772004,99.14069049271625,110.43354835299769,914526.3117193773
OHPE,2014-01-26,115.13933496317514,123.48783544407263,114.76846612324164,120.42302932753216,385505.5663778926
NDWA,2014-01-26,61.56697359662115,63.21931701189363,57.310655779607785,57.616328719996204,922748.8660865773
NFAY,2014-01-26,106.32898534471435,114.85793341042601,99.1885693708932,112.23706812493876,730286.9608967814
KNYC,2014-01-27,62.68308846316991,66.97145502333096,56.9363402958449,63.344857507914185,904918.6155234613
OHPE,2014-01-27,79.85998936953087,87.31145565730873,77.37229311170844,81.64956922055592,813770.6541298374
NFAY,2014-01-27,100.55158134583759,102.06831486662675,96.74415917342402,98.27702367155865,374645.0518662682
GFFI,2014-01-27,139.59148909960555,149.51996907480708,129.80209305661666,130.6627386352298,258798.88734713185
NDWA,2014-01-27,146.13202667892074,160.00928420181538,132.69393019145312,135.83709982143185,268229.80556485185
GFFI,2014-01-28,87.49255826505363,90.00273997353675,81.84267227086757,86.83024137695867,100648.20089776245
NDWA,2014-01-28,63.70621018630747,68.86622621068494,57.995255337154134,63.28630541976919,83936.7854534587
NFAY,2014-01-28,57.14477048041214,61.864047463031284,55.85620381347774,58.85857527759889,16253.419957287064
KNYC,2014-01-28,108.18625437336144,110.37379616407794,103.26932988487874,107.01363446859735,76988.00741130444
OHPE,2014-01-28,114.77127160205973,123.41653855133367,109.49264347454626,115.83094853815591,19088.993008642807
NDWA,2014-01-29,75.8164122032212,80.80885405159674,68.89410142185704,68.97361816231789,676654.7908373285
GFFI,2014-01-29,79.97903267387737,81.25430998433166,76.7313922562323,79.48693074624282,971315.7580111013
OHPE,2014-01-29,135.44600055689818,141.41823543615058,132.1868630643727,139.60965022540964,137805.02700522574
NFAY,2014-01-29,74.88368162002726,78.5313063366633,68.58543841644077,77.66257759330452,97486.20076927663
KNYC,2014-01-29,73.85558892520415,79.38013151147798,71.19974784653748,77.6845988380571,405858.0177380935
GFFI,2014-01-30,53.7649063430081,57.93685781196859,51.81868553299423,52.96953783971134,867772.5359485265
KNYC,2014-01-30,93.61948479039137,99.24776974845547,88.67925732738374,98.10771421767288,570477.156147724
NFAY,2014-01-30,106.73591972329217,109.90846283197986,100.07675206903377,106.34734114101683,312095.90494118
OHPE,2014-01-30,128.92240772424555,132.63416393932638,123.99011262377893,126.27989759484309,727094.0950426974
NDWA,2014-01-30,107.4111586721837,116.38529284053655,100.17732491499223,116.19499753814024,697638.3809218577
NDWA,2014-01-31,145.667763898918,152.79789167426898,142.08964686596323,145.05141725744943,206349.61029635635
KNYC,2014-01-31,70.00520657325468,74.52242571037955,69.98453367529481,70.64932077586826,525952.5611161852
NFAY,2014-01-31,78.12115478686226,84.81577450981688,76.93254290242093,83.69615468541048,858549.969232046
OHPE,2014-01-31,84.02212432402024,85.73258640802503,81.19316238909805,83.40280793470843,418579.0568620984
GFFI,2014-01-31,60.7910021230847,66.51598501465739,59.62732252730665,60.10974793416407,272830.61128346453
KNYC,2014-02-01,117.77287643963079,128.43345975982854,113.85603843713251,125.22239778513837,611081.2927949973
OHPE,2014-02-01,66.71100355202508,72.87397115190853,61.19296980727821,63.89797103934957,972252.0333142421
NDWA,2014-02-01,116.5716547412752,118.89581478156147,113.08831510849654,113.87843793863453,212708.7654659393
GFFI,2014-02-01,125.47857098188356,131.7192743444475,122.27077888315051,123.4746287362147,667754.1567608989
NFAY,2014-02-01,87.37781776617125,91.66577677283694,85.59778753300237,90.93805620285207,375103.0573201275
OHPE,2014-02-02,50.01201637484749,50.705784419107964,48.24495912775334,48.68757624602518,739745.228654285
KNYC,2014-02-02,127.07757398191963,133.3179111981624,115.75574057038482,133.27487490506547,64683.575693449355
NDWA,2014-02-02,59.607664374739414,65.54427588606957,55.11382751527298,62.45112580105288,113485.01781596533
NFAY,2014-02-02,79.84028950383956,84.43219385228554,76.73301182644566,77.83762712967291,600503.2666846329
GFFI,2014-02-02,110.6842740612006,114.28876359368094,102.69274192373713,113.5778681914912,749367.0844383108
OHPE,2014-02-03,125.59400399101239,138.05646053864876,123.89213508024545,124.92505274979712,891389.9342897171
NFAY,2014-02-03,102.50552969086314,112.17755753209826,97.13778620220872,106.74833659682518,474897.90870332986
KNYC,2014-02-03,65.60331263730433,65.87605792695082,62.872142889917136,64.20237244729411,30893.46241984406
GFFI,2014-02-03,51.152924504697715,51.65983028367417,49.43962527944256,49.643484610797884,467982.81210269657
NDWA,2014-02-03,114.7784849076501,119.86875638971259,111.48617403786336,112.32388527288292,385797.96513366286
KNYC,2014-02-04,58.12548800843306,63.85751284678908,56.25797180935359,56.42985233097243,900297.6482893518
OHPE,2014-02-04,147.2595997593495,151.2696383064062,143.53791594957303,149.25974334118163,322840.9525154325
NFAY,2014-02-04,132.0897244117706,132.3273211057568,125.77060469102094,131.03358068967225,782253.3881308447
GFFI,2014-02-04,137.94738522764203,139.16095477787982,128.4532096619861,131.93291256743228,398803.3249096144
NDWA,2014-02-04,125.31817247352062,133.2457802331293,117.32095725868011,120.64873601644979,815708.4580856997
NFAY,2014-02-05,52.855410977454596,53.94160887228031,49.074310420189356,50.62995818242068,893152.0765614061
GFFI,2014-02-05,91.48320207061661,99.26892356186481,85.97717924178092,91.20023150602557,935484.0978275777
KNYC,2014-02-05,78.79619853232491,82.51554826388956,75.85329968292531,80.70588660383754,482159.9497902502
OHPE,2014-02-05,129.34563646238627,129.73454819181424,121.31650668036977,126.42349891858001,93961.68811851702
NDWA,2014-02-05,50.892139848786165,54.994699201909526,46.24156798796208,52.90710830475884,302082.4902811674
GFFI,2014-02-06,86.83214312033562,89.67708244400268,85.73557585454958,86.02808808849431,79460.54691190476
NFAY,2014-02-06,98.19708763543127,105.53661020172619,93.01389581533539,103.60794279431175,563384.8964704649
NDWA,2014-02-06,117.77003072659221,124.8535886711508,116.95828562773897,123.02006495355032,562809.0844462685
OHPE,2014-02-06,76.55966225159429,83.74187938802696,74.91630091956328,80.47448168312559,683096.3246853171
KNYC,2014-02-06,149.61541470821408,149.83016248086065,144.11705610575723,145.80709968142045,731507.8539272094
OHPE,2014-02-07,135.1001517055957,137.36770515215983,133.35739514641546,133.43323660589826,266042.1143689904
GFFI,2014-02-07,147.82131505078905,161.74763757020142,141.08718730633905,161.42546414512344,735622.1178945809
NDWA,2014-02-07,114.10434212809083,116.9094994081894,106.54564825813982,113.40445659734785,528097.3703127318
NFAY,2014-02-07,78.03860984979795,81.09323466992143,75.57023906537144,81.07434043214325,52250.508483704434
KNYC,2014-02-07,123.41803207375816,127.09024735556457,116.58465980587258,122.02277131107144,65945.9609052058
NDWA,2014-02-08,102.41735142719826,111.55028647422306,102.31940780730669,110.09306685779433,300746.34366644704
GFFI,2014-02-08,95.61725636203104,96.47960453594433,88.64677082371867,94.61661276695833,755846.7940996368
NFAY,2014-02-08,149.1620189482522,151.12264662515364,134.40548890377264,140.8925089452892,122515.98328770672
KNYC,2014-02-08,140.34799401840704,146.53055600463156,133.19329214815937,137.41920824560032,390659.3228736632
OHPE,2014-02-08,145.43027255430667,155.3550213681221,134.4146861438445,144.2048945415239,146346.700574496
KNYC,2014-02-09,74.63250716738345,74.69925601206367,74.6072453521927,74.61522355725407,905850.1262934279
GFFI,2014-02-09,121.9810419163475,123.80009395558378,117.77838240499757,122.66701727972374,783139.2940704918
NFAY,2014-02-09,92.32381390281873,95.92116136991395,84.77518239325018,95.45508687571267,768021.7891044915
OHPE,2014-02-09,119.7496958584205,130.75497795204967,115.65731482400274,125.15064802156277,434429.7624593742
NDWA,2014-02-09,54.07831029247391,55.12187288416341,50.31729382444171,52.26486193374073,92689.86216573877
KNYC,2014-02-10,137.00435205497888,144.09646840434345,125.35754981287926,132.7088267926552,959834.5815845564
NDWA,2014-02-10,52.628390692531624,53.327176409427615,51.795397882465714,51.945339674118074,802646.9704806155
OHPE,2014-02-10,104.55736273012243,109.80756730609414,94.64504361430185,102.25797951488467,259740.52900111515
NFAY,2014-02-10,145.6177096266099,155.98860669581472,134.20973392133706,134.8466448141895,894774.2266545296
GFFI,2014-02-10,104.42660484138725,106.8447513652849,103.98787282377441,104.75359532829316,661434.8194510746
NDWA,2014-02-11,91.60437669386542,100.54942120660296,83.94798793398768,92.30941207676253,79361.98099264262
GFFI,2014-02-11,57.38645516404895,62.491836888395646,54.91430978054384,61.78419425003558,262265.9731980869
KNYC,2014-02-11,141.7570904889125,151.1070177281436,138.88852881799028,147.29159405548137,459217.0743746177
NFAY,2014-02-11,66.19768079979978,68.69607352830057,63.64312255801272,68.05075961244052,390207.2013995859
OHPE,2014-02-11,139.31368601806543,139.8857524652899,132.47593649543225,134.92166646049142,207912.3773361667
GFFI,2014-02-12,72.42298234401942,78.81718511490615,69.86186129430384,69.90987673484604,105279.34335500206
NDWA,2014-02-12,72.40991417160122,72.4753457464456,70.33882738830965,70.67503410241184,493972.6234769517
KNYC,2014-02-12,85.03709102305575,89.56136838143121,77.73673713157606,82.80235496861573,461221.80854172446
OHPE,2014-02-12,79.5729527929457,81.76489452204281,76.84954961998388,78.92902130707064,451212.0848924045
NFAY,2014-02-12,89.14670465963385,93.47199505602994,80.55921227010099,85.56693773485885,717880.9143486947
NFAY,2014-02-13,70.63912249461663,73.83718208699781,65.87980810976943,70.83449044042325,543181.2887546223
OHPE,2014-02-13,65.54139174926274,67.31616770221729,63.96154472589522,67.11823792475727,173371.679466799
KNYC,2014-02-13,79.65670032907704,82.21423941530132,72.49488630331665,72.63486648631398,943472.9106626216
GFFI,2014-02-13,75.37329391665519,78.38998619952083,73.63246013916034,76.61176093256863,594039.2952032003
NDWA,2014-02-13,85.84071836972038,93.28225128161768,80.40326854694112,84.39969636456922,609757.5768937703
OHPE,2014-02-14,147.0141537228263,150.466061582099,145.40566839562683,147.2848668410973,928036.7245066384
NDWA,2014-02-14,84.43213091309224,90.39119442113733,79.15959817138447,85.94570778452693,823203.0947314828
GFFI,2014-02-14,102.8346057912413,111.51504055756595,94.86915635484999,98.54627849284736,311817.05876640475
KNYC,2014-02-14,91.71101888296155,100.22228677983097,85.71544725767419,97.03630384215782,213657.03276494512
NFAY,2014-02-14,97.97883307015815,105.66772036929487,96.56405647000477,97.02545787556723,286609.3874733909
KNYC,2014-02-15,117.55685637975478,121.34873625790355,115.24187046563912,117.33077480389017,435372.13190577034
OHPE,2014-02-15,131.1136020331187,137.3804408004611,122.73857698981725,122.85371054953865,852892.5183787723
NFAY,2014-02-15,51.83898303801545,54.94064886713163,50.12022498738707,53.2851842030744,748027.1510416759
GFFI,2014-02-15,128.7971083889495,130.18539603481915,125.1093277484831,128.76189906361824,332276.51605121983
NDWA,2014-02-15,68.45426176931169,70.8394196071393,63.393114644592536,69.9468885853903,98221.27890606305
NFAY,2014-02-16,77.03193628083041,80.07955041344127,74.70929525264057,77.29310000874189,196508.0680710043
NDWA,2014-02-16,134.18410377969929,144.04862197771342,130.2318427098624,141.86432375070038,96151.22784520923
KNYC,2014-02-16,53.4714637664182,55.71205707346634,51.88299464855599,52.554294212456476,146337.67007566424
GFFI,2014-02-16,122.9001290123628,125.5253359304988,121.92943746310445,124.83956847397602,134702.51295313475
OHPE,2014-02-16,66.81990815007882,70.40073149720075,61.7803098576962,66.58914721877444,283436.93203439226
NFAY,2014-02-17,60.858797953231544,62.82884302640989,54.934438922622626,58.438518658457646,849730.0879831522
KNYC,2014-02-17,84.05622443484543,89.81819930254608,81.30872369002363,89.62716635655698,852811.5516064848
OHPE,2014-02-17,132.26622322947497,143.34237255288414,120.50667414735462,133.27707281294045,365797.2241136857
NDWA,2014-02-17,114.42540804186694,119.64875220732142,106.15206974701486,116.88491653035317,899080.299623594
GFFI,2014-02-17,112.84800451323949,116.18476845938133,109.52500253127715,113.12051011478212,82510.0019538459
KNYC,2014-02-18,70.54760622752377,70.71876870596432,67.87236500034138,68.11272972727687,352380.2499003399
GFFI,2014-02-18,124.05545553109137,135.2593117574264,116.99708135477536,124.51640052417866,805290.9577215749
NDWA,2014-02-18,93.70160749218452,95.39652870076429,85.99606842023617,88.97276304424736,794495.0458186964
NFAY,2014-02-18,148.7858239205938,151.8821378206153,139.56197957228778,141.89005829097366,78220.94194799152
OHPE,2014-02-18,109.81305801789487,113.32343317245662,100.68695947782078,109.38767933517201,162739.7109462547
NDWA,2014-02-19,136.40516285713903,149.78645378195512,135.21788471695046,137.76927251022795,159681.71459881673
KNYC,2014-02-19,54.386647942851305,55.77028972981408,51.69289193172842,55.6264855438241,672406.1110881242
GFFI,2014-02-19,55.13363270077154,58.340981939695716,52.26579155745278,52.28105933960988,764768.0379142766
OHPE,2014-02-19,103.88735592991206,112.01607482117211,99.62005481152104,104.10696128612838,472351.6491841804
NFAY,2014-02-19,81.38744343736775,88.90453101028703,80.55310466332799,81.95373148209298,685104.4301261936
NDWA,2014-02-20,144.1581940785351,151.2933229251255,136.46650022058654,138.00077462927194,349927.2145937192
NFAY,2014-02-20,76.47210559137761,80.9501932552014,70.69310080856987,80.68540529302255,176638.6070597801
OHPE,2014-02-20,73.35872347683681,80.54712892286123,69.20315025066581,78.47972409431074,541093.0954622728
KNYC,2014-02-20,67.31674023237252,72.38248644034645,66.55116502588255,69.66066596589195,283515.5432640152
GFFI,2014-02-20,82.22835987813596,84.55630359695142,74.81628431797323,80.4719206716349,879584.5997603718
OHPE,2014-02-21,144.78445326131413,146.9534573203388,137.7543773310051,144.90695059468774,544628.4134049923
NDWA,2014-02-21,94.01479322302816,103.15347719303134,90.90331201555932,99.6991302226509,626638.5198433006
GFFI,2014-02-21,105.153549991326,113.83718431056343,99.11100474218632,110.36529394486935,957154.7560980398
NFAY,2014-02-21,138.7039270782198,149.25688897837858,131.3260785620217,143.2698035272141,143383.66884462166
KNYC,2014-02-21,131.8436162284617,132.47464918515084,129.34927477401837,129.70130292847827,41705.74001148922
OHPE,2014-02-22,57.547912369076386,61.646238771062194,52.90886544801433,53.97018606489829,932011.9302178475
GFFI,2014-02-22,143.63955110866613,155.0890328012115,132.60696794768347,132.85784914171455,44408.28177248863
NFAY,2014-02-22,82.24260296569169,86.40735105637032,76.50211668588236,80.20023273359416,394144.78022034233
NDWA,2014-02-22,94.66958266623843,102.02201387683596,90.83980713012792,91.6340646587978,22641.023993935487
KNYC,2014-02-22,86.25881399707778,86.77522066985883,77.94242504058226,81.3198957144382,78249.43598593687
NDWA,2014-02-23,53.82042719466125,55.80642629608292,50.42605021410376,54.40189692662655,990292.2567927478
OHPE,2014-02-23,149.75904629270116,163.40389007308875,145.21864657997574,155.637691855383,870807.4231764799
NFAY,2014-02-23,143.19299992601867,154.6787668610888,141.56222196148215,148.2627520271004,807844.330414768
KNYC,2014-02-23,142.94763077627675,154.67926933570308,140.72712057083044,148.14410322189673,710933.0972385381
